elig,lwage,vet,yob
0,5.9231,0,52
0,5.6532001,1,51
0,5.3116999,0,52
1,2.7090001,0,52
0,5.3369999,0,52
0,5.8603001,1,52
1,5.8603001,0,51
0,5.1355,1,51
0,6.1753001,0,52
0,5.6999002,0,50
0,5.0493002,0,51
0,6.2543001,0,50
1,5.9317002,0,51
0,5.6890001,0,50
0,5.7579999,1,53
0,5.6325002,0,50
0,5.5008998,1,51
0,5.6568999,0,50
0,5.6999002,0,51
0,5.8603001,0,51
1,2.6445,1,53
0,5.6090002,0,52
0,4.4310999,0,51
0,5.0395002,0,52
1,5.8225002,0,50
0,5.0240002,0,52
1,5.9193001,0,50
0,5.0493002,0,51
1,5.5683999,1,52
0,4.8070002,1,53
0,5.3446002,1,51
1,6.3559999,1,51
0,5.1293998,0,52
1,5.7832999,0,53
1,5.3937998,0,52
0,4.9061999,1,50
0,5.4945002,0,50
0,5.8263001,0,53
0,6.1198001,0,52
0,6.1198001,0,53
0,6.3485999,0,50
0,5.8965998,1,51
1,6.3021002,1,50
0,5.0832,0,51
0,4.9801998,0,53
0,5.8632998,0,53
1,5.7424998,1,50
0,5.8603001,0,52
0,5.9177999,0,53
0,4.5008001,0,51
0,6.3139,0,52
0,5.7172999,0,51
1,6.0514002,0,51
0,6.5156999,0,52
1,7.5151,1,51
0,5.7832999,0,53
0,5.4266,0,53
0,5.3976002,0,51
0,5.7832999,0,52
0,5.9656,0,52
1,5.4273,1,50
0,5.3369999,0,50
0,5.6554999,0,52
1,5.9064999,0,53
0,5.6090002,1,51
0,5.5602002,0,51
0,5.7364001,0,51
0,5.9656,0,52
0,5.9317002,0,51
0,6.0907998,0,52
1,6.0302,0,51
0,5.9177999,0,51
0,5.6090002,1,52
1,5.3976002,0,50
1,5.8378,1,51
1,6.0012002,1,50
0,5.1686001,1,52
1,6.079,0,53
0,5.7800002,0,53
1,5.7086,1,52
0,5.3976002,0,51
1,5.7329998,0,51
1,5.5089002,0,51
0,5.1767001,1,51
0,5.7424998,0,50
0,5.0493002,0,50
0,5.7631001,0,50
0,6.1479001,0,50
0,6.2020001,0,53
0,5.1487999,1,53
0,5.8520999,0,50
0,5.7593002,0,51
0,5.3976002,0,52
0,5.6090002,0,52
0,3.9517,0,51
0,6.4664001,0,50
0,6.1872001,0,50
0,5.7424998,0,50
0,5.1293998,0,53
1,5.7609,1,52
0,4.6185999,0,53
0,5.5602002,0,53
1,5.8611999,1,52
0,5.7886,0,50
0,6.0609002,0,52
0,6.1101999,0,52
0,5.8225002,0,52
0,5.3980999,0,53
1,5.0820999,0,53
0,6.1479001,1,50
1,6.4102998,1,51
0,5.7516999,1,51
0,5.3976002,0,53
0,5.5089002,1,50
0,5.2802,0,52
0,5.2591,0,51
1,5.3737998,0,52
0,3.8501999,0,53
1,4.9622998,0,53
0,5.5089002,0,53
1,5.7832999,1,51
1,5.0493002,1,53
1,6.3207998,1,52
0,5.4657998,0,52
0,5.7758002,0,52
1,5.7171998,0,53
1,5.4548001,1,52
0,5.3678002,0,51
0,5.7189999,0,50
0,6.8406,0,50
1,5.5890002,0,53
1,4.9719,1,53
0,5.7256999,1,50
0,5.1886001,0,52
0,5.4254999,0,53
0,5.6936002,1,51
1,5.4077001,0,50
0,4.8262,1,51
1,5.6578999,1,52
0,5.3976002,0,50
1,5.2385998,0,51
0,5.5317998,0,52
0,4.8670001,0,52
0,5.2725,0,53
0,4.8262,0,51
0,5.8617001,0,51
1,5.4548001,0,53
0,5.4548001,0,53
1,4.9692001,0,52
0,6.1198001,0,53
1,5.9242001,0,50
1,6.0760002,0,50
1,5.6325002,0,52
0,5.2034998,1,51
0,4.5103002,1,53
1,5.8225002,1,53
0,5.7832999,0,52
1,5.9671001,1,52
0,5.5602002,0,53
0,5.4570999,1,50
0,6.3021002,0,50
0,5.0409999,0,50
1,3.4398999,0,53
1,4.8228998,1,52
1,6.0907998,0,50
0,5.7248001,0,52
1,5.5602002,0,51
0,6.0302,0,50
0,5.1293998,0,51
0,5.1252999,1,52
0,5.8930998,0,51
0,5.3976002,1,50
1,5.5089002,0,51
0,5.3976002,0,53
0,5.5994,0,52
1,5.2691002,0,51
0,5.5889001,0,51
1,5.4548001,0,52
0,5.3646998,0,51
0,5.2511001,0,53
1,5.9215002,1,52
0,4.7302999,0,52
1,5.2725,0,51
0,5.5597,0,51
0,5.3537002,0,52
1,5.3369999,0,50
0,5.0240002,0,51
0,4.8372002,0,51
1,5.6599998,1,51
0,5.8415999,0,50
1,6.0302,1,50
0,5.8320999,0,53
1,5.4548001,0,52
1,4.9253001,0,51
0,5.6999002,0,53
0,5.9521999,0,52
0,3.3455999,1,53
1,5.9689999,1,51
0,6.8818998,0,53
0,6.0609002,0,50
1,6.0302,0,51
0,5.6554999,0,53
0,5.8965998,1,50
0,5.3857999,0,52
0,5.7424998,0,51
0,5.5728002,0,50
0,5.7424998,0,53
0,5.6090002,1,52
0,5.5876999,0,53
0,5.1293998,0,53
0,4.5232,1,50
0,6.1395998,0,53
0,4.9741998,0,51
0,5.4266,0,53
0,6.1198001,0,53
0,5.0901999,0,53
1,1.6874,0,53
1,5.0050001,0,53
0,5.7832999,1,51
1,5.0093999,1,51
0,4.9615998,0,53
0,5.4145002,0,50
0,4.9450998,0,51
1,3.9158001,0,51
1,2.4983001,0,53
0,5.8821998,0,52
0,5.4631,0,52
0,5.2691002,0,53
1,5.9984002,1,51
0,5.5348001,0,52
0,5.8965998,0,51
0,6.5897999,0,52
1,6.2925,0,51
0,5.5602002,1,50
0,6.4759998,0,53
0,5.6999002,0,53
0,5.1293998,0,50
1,4.9158001,0,53
1,5.8225002,0,53
1,5.5036001,0,53
0,4.8569999,0,51
0,5.8761001,1,50
1,5.3768001,0,52
0,2.3929,0,50
0,3.4398999,0,52
0,4.4628,0,51
0,5.5830002,0,50
0,4.9622998,0,53
1,5.6554999,0,50
1,6.0302,1,50
1,5.2725,0,52
1,5.3762002,0,53
0,5.8225002,0,51
1,6.2925,1,51
0,5.8797002,0,51
1,4.7783999,1,50
0,5.7832999,0,50
1,6.2213998,0,51
0,6.8818998,0,51
0,5.4822001,0,52
0,5.5602002,1,52
0,5.6554999,1,51
1,6.0167999,0,51
0,5.0832,0,50
0,5.6575999,0,51
0,5.1216998,0,52
0,5.2932,0,52
0,5.2725,0,50
0,4.0953002,0,50
0,4.8157001,0,51
0,4.5496001,0,51
0,5.7171998,0,50
0,5.8565998,0,52
1,5.5089002,0,50
0,5.4548001,0,50
0,4.8670001,0,53
0,5.4548001,1,51
1,5.5602002,1,51
0,5.8225002,1,50
0,6.1538,0,51
0,6.2533002,0,53
1,6.2094998,0,51
1,6.0609002,0,53
0,5.1424999,1,52
1,5.7424998,1,51
1,5.5348001,1,50
0,4.3562002,0,50
1,5.2579999,0,53
0,5.335,1,53
0,5.3116999,1,50
0,5.8603001,0,52
1,5.6645002,0,52
0,5.4548001,0,53
0,5.6554999,0,53
0,5.8965998,0,53
1,4.2872,1,52
0,5.2034998,1,51
0,5.7424998,0,50
0,5.4548001,0,51
0,5.3116999,1,50
0,5.5089002,0,50
1,5.5970001,1,50
0,5.4548001,0,53
0,5.4548001,0,51
0,5.0901999,0,51
0,4.8670001,0,53
0,5.6554999,0,51
1,5.5799999,0,53
0,6.0609002,0,52
0,5.7832999,0,53
1,5.8965998,0,50
0,5.6325002,0,52
1,5.8965998,0,50
0,5.6599998,0,53
1,2.4212999,0,51
0,5.1686001,0,53
1,5.7080002,0,51
0,5.6321998,0,52
0,6.2280002,0,53
0,5.6999002,0,53
0,5.3994002,0,53
0,5.0805998,0,51
1,5.8225002,0,52
0,4.5792999,0,51
0,5.0068002,0,50
1,5.1633,1,51
0,5.8225002,1,51
1,4.0795999,0,51
0,4.9710999,0,51
0,4.9990001,0,51
0,5.8354998,0,50
0,4.6185999,0,51
1,5.7329998,0,51
1,5.1686001,1,52
1,4.9752002,1,50
1,5.9036999,1,50
0,4.3779001,1,52
0,5.7832999,0,52
0,5.3762002,1,52
0,5.8603001,1,51
0,6.6588001,0,52
0,5.5602002,0,53
0,6.1101999,0,50
0,6.4145999,1,51
1,4.9821,1,53
0,6.0047998,0,51
1,6.4159999,1,52
0,5.6599998,0,50
1,5.7832999,0,52
0,6.1101999,0,53
0,5.8225002,0,52
0,6.2020001,0,50
1,6.0695,0,51
0,5.8035998,0,53
0,5.9656,0,53
0,5.1806998,0,53
0,5.8415999,0,52
0,5.9183002,0,51
0,4.9906001,0,53
1,5.8506999,0,53
0,5.9108,0,52
0,6.7721,0,50
1,6.1159,0,53
0,6.0848999,0,53
0,5.3369999,0,52
1,5.3369999,0,53
0,5.0240002,0,51
1,7.1931,1,50
0,5.7424998,0,53
1,4.4875002,0,53
0,5.5391002,1,53
1,6.0907998,0,53
0,6.2533002,0,51
0,5.0493002,1,50
0,5.4266,1,53
1,6.0426002,1,50
0,6.2371998,0,50
1,5.4657998,0,50
0,5.4171,0,52
0,5.3857999,0,51
0,5.0493002,0,52
0,5.1293998,0,50
1,5.0493002,0,51
1,5.8225002,1,50
1,5.0285001,0,51
1,5.9656,0,52
1,5.5089002,0,51
0,4.3382001,0,50
0,5.4822001,0,51
0,5.6554999,0,50
0,4.9549999,0,53
0,5.2247,0,51
0,5.6697998,0,52
0,4.5103002,0,51
0,5.2557001,0,53
0,4.8670001,0,52
0,4.8670001,0,52
0,3.8803,0,51
0,4.9061999,1,52
0,5.7424998,0,51
1,6.1101999,1,52
0,5.9376001,1,51
1,5.2725,0,51
0,4.3755999,0,53
1,5.2034998,0,53
0,5.4266,0,51
0,5.2725,0,52
0,5.4822001,0,52
0,4.4583998,0,50
0,4.3642998,0,50
0,4.6859002,0,52
0,5.4171,0,53
0,4.3562002,0,51
0,5.494,0,51
0,5.2725,0,51
0,4.7617002,0,52
0,4.5103002,0,53
0,4.5792999,0,51
1,4.6926999,0,53
0,5.1293998,1,52
0,5.9656,0,50
0,5.1908002,0,52
0,5.3678002,0,52
0,5.2725,0,53
0,4.8573999,0,52
0,5.8603001,1,53
0,6.0302,0,50
0,6.1198001,0,51
0,3.9848001,0,51
1,5.7832999,0,52
1,4.7953,0,52
0,5.5602002,0,50
0,5.5244999,1,50
1,5.2027998,0,50
1,5.5994,1,53
0,5.4548001,0,52
0,5.2305002,0,53
0,5.1759,0,51
0,5.1293998,0,50
0,5.9656,0,51
0,4.9061999,0,50
1,4.8670001,0,52
0,5.5602002,0,50
0,5.5602002,0,51
0,5.2944999,0,53
0,4.9549999,0,51
0,5.2667999,0,51
0,4.6438999,0,52
0,6.3994002,0,52
0,5.8415999,0,52
0,4.5792999,0,52
0,5.4657998,0,53
0,5.7832999,0,53
1,4.8417001,0,50
0,5.0493002,0,51
0,5.5602002,0,50
0,5.8225002,0,52
1,3.2967999,0,50
1,6.8818998,0,52
0,5.0493002,0,50
0,4.5068002,0,51
0,4.5103002,0,53
0,5.6002998,1,51
0,6.2354002,1,51
0,5.1416001,0,51
0,5.2177,0,51
1,5.2725,1,52
0,5.0839,0,52
0,5.7424998,0,50
0,5.3916998,0,53
0,5.6999002,0,50
0,5.8757,0,50
1,4.9061999,0,53
0,5.3797998,0,51
0,5.5602002,0,51
0,5.4266,0,52
0,4.9061999,1,52
0,4.9549999,0,52
0,5.1293998,0,50
0,4.8896999,0,50
0,5.8965998,0,52
0,5.1293998,0,50
0,5.2975998,1,53
0,5.4232001,0,52
1,1.8142999,0,52
1,4.9306998,0,53
0,4.9306998,0,51
1,5.6683002,0,52
1,5.5773001,0,52
0,5.934,0,53
1,5.8285999,0,50
0,6.2705002,0,51
1,5.7715001,0,52
0,6.0882001,0,52
0,5.5285001,0,53
0,5.8285999,0,52
0,5.934,0,52
0,5.7108998,0,51
0,5.7444,0,52
0,5.6173,0,52
0,5.9534001,0,53
0,6.1068001,1,53
0,5.7516999,0,53
0,5.0977998,0,52
1,5.7356,0,53
0,5.5285001,0,52
0,5.8470001,0,51
0,4.8745999,0,50
0,5.6238999,0,53
0,5.4232001,0,53
0,5.6086001,0,52
1,5.2688999,1,51
0,6.0882001,0,50
0,6.0139999,1,52
0,5.4232001,0,51
0,5.5773001,0,51
0,5.4506001,1,51
0,5.395,0,53
1,5.3053999,1,50
0,6.0444002,0,53
0,5.7909002,0,53
0,5.6087999,1,53
0,5.2736001,0,53
0,4.7269001,1,52
0,5.7516999,0,51
0,5.4341998,0,51
1,4.1499,0,53
0,5.3129001,0,53
0,5.3053999,0,53
0,5.0177002,0,53
0,5.9001002,0,52
1,4.6122999,0,50
1,5.8792,0,52
0,5.3660002,1,51
0,5.7396002,0,50
0,6.0532999,1,51
0,5.7673998,0,53
1,5.6238999,1,51
0,5.1517,0,53
0,5.7516999,0,52
1,4.8857999,1,51
0,6.3786998,0,50
0,4.9699001,1,51
0,5.5081,0,52
1,5.6683002,1,52
1,5.7108998,1,50
0,5.8285999,0,52
1,5.3248,0,53
0,5.6630998,0,50
0,6.2705002,0,53
0,5.5032001,0,52
0,1.8789001,0,51
0,6.0882001,1,52
0,5.0977998,0,52
1,5.6574001,0,52
0,5.7909002,0,52
0,6.1964002,0,51
0,5.7108998,1,51
0,5.4860001,0,53
0,4.9306998,0,52
0,4.6922998,0,53
0,4.9487,0,51
1,5.1718998,1,50
0,6.1437001,0,52
0,5.4232001,0,51
0,5.0177002,0,51
0,5.0977998,0,53
0,5.3245001,1,51
1,5.8931999,1,50
0,4.0369,1,51
1,5.5739002,1,51
0,5.5032001,0,52
0,5.3248,0,52
0,5.1718998,0,52
1,5.9001002,0,50
1,4.9306998,1,52
0,6.1437001,0,52
1,6.1163001,0,51
0,4.9924002,1,50
0,5.6683002,0,53
0,5.0177002,0,53
0,5.7315001,0,50
0,4.9306998,0,51
0,5.6683002,1,51
0,5.6634998,0,51
0,4.8842001,0,50
0,5.3053999,1,50
0,4.9826999,0,52
0,5.5773001,0,52
0,5.3053999,1,50
0,5.7909002,1,52
1,5.2800999,1,50
1,5.7516999,0,51
0,5.1718998,0,52
0,5.1287999,0,50
0,5.9001002,0,51
0,5.4232001,0,52
0,5.6462998,0,50
0,5.8649998,0,51
0,5.3660002,1,50
0,5.9668002,0,52
0,2.4274001,0,52
1,6.0323,1,50
0,5.2069998,1,53
0,6.6272001,1,51
0,5.5931001,0,53
1,5.5285001,0,53
1,5.7516999,0,50
0,5.934,1,50
1,5.1718998,0,50
0,5.131,0,53
0,5.3758998,0,52
0,6.0882001,0,52
0,5.2409,1,51
0,5.3053999,0,52
1,5.5285001,0,52
0,5.4341998,0,53
0,4.73,0,51
0,5.1718998,0,51
1,5.2377,0,53
1,5.9580002,0,52
0,5.4232001,0,52
1,5.8285999,1,51
0,5.6522999,0,53
1,4.7013001,0,53
0,5.5285001,0,52
1,5.7516999,0,52
0,5.7909002,0,50
0,5.7108998,0,50
0,6.1848001,1,52
0,5.1931,1,50
1,5.3372002,1,51
0,5.7038999,1,51
0,5.6683002,0,51
1,5.2273998,0,50
1,6.8502998,0,52
1,5.7711,1,53
0,5.934,1,52
0,5.7516999,0,53
0,5.836,1,52
1,5.7516999,1,51
0,5.3660002,0,51
1,6.3505001,0,53
0,6.8126001,1,51
1,5.4544001,0,53
1,5.7584,0,52
0,5.3979998,0,53
0,6.1704001,0,53
0,4.9306998,0,51
0,5.7516999,0,51
1,5.0177002,0,51
0,5.8099999,1,51
0,5.3789001,0,53
0,5.5914998,1,51
0,5.3754001,0,51
0,5.8649998,0,51
0,4.98,0,53
0,3.7114999,0,53
0,6.0377998,0,50
0,5.5285001,0,50
0,6.2410998,0,52
1,5.3821001,0,52
0,4.73,1,52
0,5.6462998,0,52
0,4.8354001,0,50
0,6.1938,0,51
0,5.9801002,1,52
0,5.7754002,0,50
0,5.4612999,0,52
0,5.7909002,1,52
0,5.6552,0,50
0,.0559,0,50
1,5.6897998,0,51
1,4.6729002,1,53
0,5.9001002,1,51
1,5.9001002,0,51
0,6.5401001,0,51
0,5.7108998,0,50
0,6.0882001,1,51
0,4.4952002,0,50
0,4.8171,0,52
0,4.8551998,0,53
0,5.4773002,1,52
0,6.1964002,0,52
1,1.8397,0,51
0,5.2409,0,52
0,5.6192999,0,50
1,6.0293002,0,52
0,5.0977998,0,52
0,5.0977998,1,50
0,6.1163001,0,52
0,5.4232001,0,53
0,5.8175001,0,52
0,5.1370001,0,51
0,6.0293002,0,53
1,6.0882001,0,53
0,6.0882001,0,51
1,5.4549999,1,50
1,5.2409,1,52
0,5.4772,0,52
0,5.6683002,0,53
0,5.934,1,52
0,5.9828,0,53
0,5.8649998,0,53
1,4.1422,1,51
0,6.2940001,0,52
0,5.3660002,0,52
0,6.4840999,0,50
0,5.6630998,0,50
0,5.3825002,0,52
0,6.4447999,0,50
1,6.0591998,0,53
0,6.2340999,0,50
0,6.4348001,1,52
0,4.1422,0,52
0,5.1718998,0,53
0,5.9001002,0,52
1,5.2800999,0,53
1,5.395,1,51
1,4.73,0,52
0,5.2312999,0,51
0,5.3178,1,50
1,5.7516999,1,52
0,5.3853998,1,50
0,5.1820002,0,53
0,5.6683002,0,53
0,4.0945001,1,53
1,4.8985,0,53
0,5.3502998,0,51
0,5.4919,0,51
0,6.8502998,0,52
0,6.0580001,1,52
0,6.3614998,0,51
1,5.4954,0,50
0,5.6238999,1,53
1,4.4106998,0,53
0,5.3301001,0,51
0,5.5595002,1,50
1,5.6336999,0,51
0,5.4232001,1,50
0,6.2217002,0,53
1,5.4232001,0,52
1,5.3053999,0,51
0,4.0760999,0,51
0,5.3660002,0,53
0,6.8095002,0,51
0,5.1465001,0,53
0,5.5165,0,53
1,4.1395998,0,52
1,5.8464999,0,51
0,5.4512,0,51
1,5.2409,0,50
0,5.1848001,0,50
0,5.3053999,0,53
0,6.4840999,0,52
0,5.4772,0,53
1,5.8285999,1,52
0,2.6616001,0,50
0,3.8938,1,52
0,5.1718998,0,51
0,4.8354001,0,51
0,5.9001002,0,50
1,4.73,0,51
1,5.3660002,0,53
0,5.8527999,1,53
0,6.2775998,0,53
0,5.6511002,0,51
0,5.6683002,0,51
0,4.4046001,1,50
0,5.9984999,0,51
0,4.4225998,1,53
0,5.9731998,1,51
0,5.0254002,0,52
1,5.0177002,1,52
1,5.4232001,0,50
0,5.7108998,1,51
1,5.9417,1,51
0,5.2409,1,53
0,6.1019001,0,52
0,6.1724,0,51
0,6.1037002,1,53
0,5.7516999,0,52
1,5.4772,0,51
0,4.8354001,1,51
0,5.5285001,0,51
0,5.7516999,0,52
1,5.5773001,0,53
0,5.3541999,0,50
0,5.7108998,0,51
0,6.2217002,0,50
0,5.0672998,0,50
1,5.8649998,1,50
1,5.7947001,0,50
1,5.0743999,0,52
0,6.0566001,1,52
0,5.7075,1,50
0,4.6381998,0,52
0,6.4447999,0,50
0,5.934,0,52
0,5.6683002,0,52
0,5.5061998,0,53
0,5.4126,0,51
0,6.3505001,0,50
1,5.4772,0,53
0,4.1815,0,50
1,6.5932999,0,53
1,6.3505001,1,51
0,5.2409,1,52
1,4.7841001,0,50
1,5.8649998,0,52
1,5.9001002,1,52
0,5.0584998,1,51
0,5.4232001,0,53
1,5.7516999,0,51
0,5.8285999,0,51
0,.92339998,0,51
0,5.8213,0,50
1,5.8649998,0,53
1,5.2069998,1,50
0,5.3600998,1,51
1,5.4232001,0,52
0,5.6683002,0,51
0,6.0882001,0,52
1,5.6750998,0,53
1,6.1964002,0,52
0,4.2206998,1,53
0,5.3291998,0,52
0,5.6683002,0,53
0,4.2375998,0,53
0,5.3053999,0,52
0,5.6683002,0,50
0,5.6238999,1,51
0,5.7516999,0,50
0,5.6956,0,51
1,4.6729002,1,51
0,5.3340998,1,51
0,5.4232001,0,51
0,5.4232001,1,50
1,4.4826002,1,50
0,6.0152001,1,52
1,5.2409,0,51
1,6.1199999,1,50
0,6.6272001,0,53
1,5.7909002,1,52
0,5.8862,0,51
0,5.8649998,0,53
0,5.3053999,0,52
0,5.8649998,0,52
0,5.7909002,0,53
0,5.3081002,0,51
0,5.0177002,1,51
1,4.4046001,1,52
1,5.5773001,1,52
0,5.7108998,0,51
0,5.3660002,1,50
1,5.7909002,0,53
0,6.1353002,0,52
0,6.5086999,0,52
0,6.0033002,0,50
1,5.1429,1,50
0,5.4101,0,53
0,5.8481002,0,50
0,5.9001002,0,51
1,5.4232001,0,51
0,5.934,0,50
0,5.4232001,0,53
0,5.1355,0,52
1,5.6238999,0,51
0,5.8827,0,53
0,5.6238999,0,53
0,5.5773001,0,50
0,5.4506001,0,53
1,5.4094,0,52
1,4.9752002,0,53
0,5.395,0,53
0,5.7059999,1,50
0,5.8578,0,53
0,4.3558002,0,50
0,5.7715001,0,50
1,5.8649998,0,53
0,5.7516999,0,53
0,5.8649998,1,50
1,5.6683002,1,50
1,4.9233999,0,52
0,4.7693,0,51
0,5.3053999,0,53
0,5.6595998,0,53
0,5.8649998,0,53
0,5.6238999,0,53
0,5.4808002,1,50
0,.94279999,0,53
1,5.5773001,0,52
1,3.2260001,0,53
0,5.7108998,0,52
1,5.4176002,1,53
0,5.5285001,0,50
0,5.3660002,1,52
0,4.7693,0,51
0,5.934,1,51
1,5.2409,0,50
0,6.0882001,0,53
1,4.9253001,0,51
1,4.8354001,0,53
0,5.4052,0,51
0,4.7693,0,53
0,5.5032001,0,51
0,6.1300998,0,50
0,5.1718998,0,51
0,5.1289001,0,53
0,5.0177002,0,52
0,6.2705002,0,52
0,6.7072001,0,50
0,5.9417,0,53
0,5.934,0,52
0,6.0882001,0,53
0,4.8453002,0,53
0,5.8649998,0,52
0,6.4447999,0,52
1,3.306,0,52
0,5.2800999,0,53
0,5.4772,0,51
0,4.1327,1,53
0,5.1841002,0,51
0,5.9812999,0,51
1,5.3706002,0,51
0,5.8285999,0,53
0,5.8455,0,53
1,5.7516999,0,53
0,5.4640002,0,53
1,5.1355,0,50
0,6.4447999,0,50
0,5.2409,0,52
0,5.9668002,0,53
1,5.3660002,0,53
0,6.1624999,0,53
0,5.7516999,0,50
0,5.5285001,1,50
0,5.9473,0,52
0,5.3025999,1,51
0,5.3053999,1,51
0,5.5773001,1,52
1,5.9103999,0,50
0,5.2028999,0,52
0,6.0591998,0,50
0,4.8745999,1,52
0,5.4232001,1,53
0,5.4506001,1,53
0,5.0110998,0,51
1,5.7909002,0,52
0,5.6009002,0,51
0,4.5110002,0,51
1,4.8745999,0,50
1,5.6595998,0,51
0,5.5890002,0,52
0,5.4822998,1,53
1,5.7108998,0,51
1,4.9306998,1,53
0,5.4341998,0,51
0,5.5984998,0,52
0,5.7273998,0,52
1,6.2217002,0,53
0,5.8758001,0,50
0,6.6272001,0,52
0,5.4253998,1,51
0,5.9534001,0,53
1,4.5112,0,50
0,4.6278,0,52
0,4.4259,0,53
0,5.6957998,0,52
0,5.9306998,0,51
0,5.7108998,1,50
0,4.9306998,0,53
0,5.7059002,0,52
1,6.0882001,1,51
1,5.342,1,53
0,5.5773001,0,52
1,6.0370002,0,52
1,5.5998998,0,53
0,5.4772,0,52
1,5.8649998,0,50
0,4.8354001,0,52
0,5.3053999,0,50
0,5.0177002,0,53
0,5.3958998,0,51
0,5.934,0,51
0,5.395,0,53
0,5.3362002,0,51
0,4.3385,0,52
0,4.9284,1,53
0,6.0785999,0,50
0,5.7516999,0,51
0,5.5531998,0,51
0,5.9828,0,52
1,5.1257,1,53
0,4.3246002,0,52
1,4.3891001,0,53
0,5.8649998,0,50
0,4.8354001,0,52
0,5.3660002,0,51
1,5.4232001,0,53
0,4.4782,0,53
1,6.1964002,1,51
1,5.4397001,0,50
0,6.1964002,0,51
0,5.7108998,0,52
1,5.4232001,0,53
0,5.8285999,1,52
0,6.1932001,0,53
0,5.3660002,0,51
0,5.5235,0,51
0,5.0977998,0,50
1,6.0293002,0,50
0,2.7151,0,51
0,5.3137002,1,53
0,5.7149,1,52
0,4.8483,0,51
0,5.3209,0,52
0,5.2409,1,53
0,6.0738001,0,52
0,5.8285999,0,50
0,5.5226002,0,53
0,5.7909002,0,53
1,5.7516999,0,53
0,6.1437001,0,51
1,4.7550998,0,52
1,5.9984999,0,52
0,4.6064,0,50
1,5.1718998,0,51
1,4.8175001,0,53
0,5.4772,0,52
0,6.1093998,0,51
0,6.2609,0,51
0,5.9984999,0,52
0,5.934,1,50
0,5.8649998,0,51
1,5.8175001,0,51
0,5.7909002,0,52
1,5.4612999,0,53
1,5.2865,0,53
0,5.7108998,1,53
0,5.3178,0,52
0,4.2993002,0,52
0,6.3460999,0,52
0,5.9473,0,53
0,5.1574998,0,53
1,5.3938999,0,53
0,2.9495001,0,50
1,4.9306998,1,51
0,4.6122999,0,50
0,4.6122999,0,51
1,5.2642002,0,53
0,5.7909002,0,53
0,5.2066998,0,52
1,5.7516999,0,53
1,4.8747001,0,51
0,3.6642001,0,50
1,5.8743,1,51
0,5.8077998,0,53
1,4.7115998,0,53
0,5.8334999,0,51
0,5.4232001,0,51
0,5.0977998,0,51
1,4.7670999,1,52
0,6.1245999,0,50
1,3.9191,0,52
0,3.9991,0,50
0,5.2409,0,51
0,5.5773001,0,50
0,5.5531998,0,51
0,4.5476999,1,50
0,4.8334999,0,53
0,5.6238999,0,52
0,5.8285999,1,52
1,5.9408998,1,50
0,5.0569,1,51
0,6.3042002,0,50
0,5.5082998,0,53
1,4.2280002,1,51
1,3.6314001,0,51
1,5.7516999,0,51
0,5.3892999,1,52
1,5.2800999,0,51
0,5.0545001,0,53
1,4.8257999,0,51
0,4.6729002,0,52
0,5.9008999,0,51
0,5.4772,0,53
1,6.4840999,0,52
0,6.5759001,0,50
0,5.6009002,0,50
0,5.6367998,0,51
0,6.5218,1,52
0,5.0370998,1,53
0,5.7516999,0,50
0,5.6086001,0,52
1,5.4341998,1,50
1,6.4039998,0,53
0,4.73,0,50
1,4.5380998,0,53
0,6.2217002,0,52
0,5.7516999,0,50
1,5.6855001,0,50
0,6.4039998,0,53
0,5.5285001,1,52
0,5.2409,0,53
0,5.6478,0,52
0,6.3395,0,50
1,5.5285001,1,50
0,5.4018002,0,52
0,4.1815,1,52
1,5.6595998,0,52
0,5.9668002,0,50
1,5.2474999,0,53
0,5.4232001,0,51
1,2.7952001,1,52
0,4.73,0,51
0,5.7108998,0,50
0,4.8842001,0,51
1,5.8902001,0,50
0,5.1623001,0,53
0,5.934,1,50
1,5.1718998,0,53
1,5.2990999,0,53
0,4.7623,0,52
1,5.1355,0,52
0,5.3662,0,51
0,4.487,0,53
0,5.2574,0,51
1,5.3053999,0,53
0,6.0591998,0,51
0,5.8285999,0,52
0,5.9984999,0,52
0,5.8649998,0,52
1,5.9393001,0,51
0,5.7909002,1,51
0,5.2409,0,52
1,6.0342002,0,51
0,6.0037999,0,52
0,5.0584998,0,53
0,5.1746998,0,51
1,5.3660002,0,52
0,5.5773001,0,52
1,5.5458002,0,50
1,4.73,0,51
1,4.2907,1,50
1,5.7108998,1,51
0,4.7433,0,52
1,2.7952001,0,50
0,6.2463999,1,50
1,5.0977998,1,53
0,5.5056,0,50
0,5.7516999,0,50
0,6.1987,0,51
1,4.4787002,0,53
1,5.1016002,0,52
1,5.8649998,1,50
0,5.9001002,0,50
0,5.7516999,0,50
1,5.5222998,0,53
1,5.4120002,0,52
0,5.0177002,0,50
0,4.4847002,0,52
1,5.4309001,0,51
0,5.2409,0,52
1,5.2409,0,50
1,5.934,1,52
1,6.2609,0,53
0,4.2768002,0,53
1,4.8594999,1,53
1,3.4082999,1,53
0,5.4642,0,52
0,5.4232001,0,51
0,5.6238999,0,52
0,5.2865,0,51
1,5.9001002,0,51
1,6.8502998,0,51
0,5.4506001,1,50
0,5.5285001,1,52
0,4.8066001,1,52
0,5.2409,0,53
0,5.4772,0,51
0,4.8305998,0,50
1,5.7108998,1,52
0,6.0232,0,51
1,4.4415002,0,51
0,5.0855999,1,51
0,6.3395,0,51
